"dose_def","family","var","label","estimator","estimate","se_analytic","se_boot","d_std","p","q","p_tost","q_tost","class3","n_old","n_new","n_pairs","funnel_ratio","funnel_ratio_supported","funnel_zero_denom","funnel_sparse_gt1","funnel_ncat","exclude_flag","count_exclude","filter_mismatch","nr_routing_flag","routing_followup"
"any","A_substantive","DQ114","w5問14_意識項目14","ec",-0.00019,0.04087,0.04569,-2e-04,0.9966,0.9966,0.008869,0.03104,"equivalent",3949,873,3671,0.874,0.874,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ114","w5問14_意識項目14","ec_adj",0.00035,NA,0.04566,3e-04,0.9938,0.9938,0.008919,0.03122,"equivalent",3949,873,3671,0.874,0.874,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ115","w5問15_意識項目15","naive",-0.06368,0.03978,0.04243,-0.059,0.1334,0.6168,0.1484,0.2253,"undetermined",3954,878,3671,1.142,1.142,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ115","w5問15_意識項目15","sm",-0.16838,0.04849,0.04475,-0.156,0.0001684,0.002302,0.9115,0.9683,"affected",3954,531,3671,1.142,1.142,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ115","w5問15_意識項目15","ssm",-0.1032,0.0526,0.04829,-0.0956,0.03259,0.1114,0.4608,0.7872,"undetermined",3432,454,3671,1.142,1.142,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ115","w5問15_意識項目15","ec",-0.08707,0.04004,0.0425,-0.0807,0.04048,0.2361,0.3115,0.4017,"undetermined",3954,878,3671,1.142,1.142,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ115","w5問15_意識項目15","ec_adj",-0.089,NA,0.04307,-0.0824,0.03877,0.2509,0.3299,0.4003,"undetermined",3954,878,3671,1.142,1.142,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ116","w5問16_意識項目16","naive",0.01516,0.04084,0.03782,0.0138,0.6885,0.9093,0.006263,0.03795,"equivalent",3944,881,3693,0.85,0.85,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ116","w5問16_意識項目16","sm",-0.11157,0.05081,0.04448,-0.1018,0.01213,0.02617,0.5177,0.9683,"affected",3944,523,3693,0.85,0.85,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ116","w5問16_意識項目16","ssm",-0.06464,0.05549,0.04887,-0.059,0.1859,0.2932,0.1788,0.6328,"undetermined",3422,445,3693,0.85,0.85,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ116","w5問16_意識項目16","ec",-0.01138,0.04112,0.03819,-0.0104,0.7656,0.9966,0.005059,0.02171,"equivalent",3944,881,3693,0.85,0.85,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ116","w5問16_意識項目16","ec_adj",-0.0068,NA,0.03834,-0.0062,0.8593,0.9938,0.003666,0.02376,"equivalent",3944,881,3693,0.85,0.85,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ117","w5問17_意識項目17","naive",0.00143,0.03872,0.04274,0.0013,0.9733,0.9733,0.006979,0.03795,"equivalent",3940,893,3695,1.087,1.087,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ117","w5問17_意識項目17","sm",-0.14441,0.04643,0.04744,-0.1356,0.002335,0.01064,0.7878,0.9683,"affected",3940,535,3695,1.087,1.087,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ117","w5問17_意識項目17","ssm",-0.13178,0.0505,0.05592,-0.1237,0.01844,0.09078,0.6744,0.8378,"affected",3415,456,3695,1.087,1.087,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ117","w5問17_意識項目17","ec",-0.01206,0.03902,0.04309,-0.0113,0.7796,0.9966,0.0142,0.04143,"equivalent",3940,893,3695,1.087,1.087,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ117","w5問17_意識項目17","ec_adj",-0.01264,NA,0.04373,-0.0119,0.7725,0.9938,0.01592,0.04046,"equivalent",3940,893,3695,1.087,1.087,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ118","w5問18_意識項目18","naive",0.03586,0.03922,0.04912,0.0336,0.4653,0.8171,0.07429,0.1324,"undetermined",3956,895,3671,0.945,0.945,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ118","w5問18_意識項目18","sm",-0.07921,0.04896,0.0584,-0.0742,0.175,0.2242,0.3182,0.9683,"undetermined",3956,533,3671,0.945,0.945,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ118","w5問18_意識項目18","ssm",-0.09004,0.05286,0.06502,-0.0843,0.1661,0.2724,0.3981,0.7598,"undetermined",3438,452,3671,0.945,0.945,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ118","w5問18_意識項目18","ec",-0.01031,0.03955,0.0508,-0.0097,0.8392,0.9966,0.02871,0.05911,"equivalent",3956,895,3671,0.945,0.945,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ118","w5問18_意識項目18","ec_adj",-0.00927,NA,0.05007,-0.0087,0.8531,0.9938,0.02569,0.0562,"equivalent",3956,895,3671,0.945,0.945,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ119","w5問19_意識項目19","naive",0.06628,0.03992,0.04444,0.0609,0.1358,0.6168,0.1688,0.2472,"undetermined",3967,903,3688,0.944,0.944,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ119","w5問19_意識項目19","sm",-0.08337,0.0481,0.05047,-0.0766,0.09856,0.1393,0.3066,0.9683,"undetermined",3967,534,3688,0.944,0.944,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ119","w5問19_意識項目19","ssm",-0.08545,0.05212,0.05164,-0.0785,0.09801,0.2208,0.3249,0.7598,"undetermined",3445,457,3688,0.944,0.944,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ119","w5問19_意識項目19","ec",0.02712,0.0402,0.04396,0.0249,0.5372,0.9966,0.03144,0.06055,"equivalent",3967,903,3688,0.944,0.944,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ119","w5問19_意識項目19","ec_adj",0.02769,NA,0.0445,0.0254,0.5338,0.9938,0.03401,0.06266,"equivalent",3967,903,3688,0.944,0.944,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ120","w5問20_意識項目20","naive",0.00183,0.04057,0.03594,0.0017,0.9593,0.9733,0.00157,0.03795,"equivalent",3953,860,3693,0.857,0.857,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ120","w5問20_意識項目20","sm",-0.13809,0.04992,0.0451,-0.1279,0.002202,0.01064,0.7478,0.9683,"affected",3953,516,3693,0.857,0.857,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ120","w5問20_意識項目20","ssm",-0.11074,0.0548,0.04899,-0.1026,0.0238,0.09078,0.5225,0.7936,"affected",3429,440,3693,0.857,0.857,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ120","w5問20_意識項目20","ec",-0.01125,0.04086,0.03629,-0.0104,0.7565,0.9966,0.003848,0.02171,"equivalent",3953,860,3693,0.857,0.857,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ120","w5問20_意識項目20","ec_adj",-0.01282,NA,0.03596,-0.0119,0.7215,0.9938,0.004073,0.02376,"equivalent",3953,860,3693,0.857,0.857,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ121","w5問21_意識項目21","naive",0.01613,0.04057,0.03636,0.0148,0.6573,0.9093,0.005381,0.03795,"equivalent",3944,884,3672,0.861,0.861,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ121","w5問21_意識項目21","sm",-0.09284,0.04954,0.0443,-0.0853,0.03613,0.06734,0.3588,0.9683,"affected",3944,534,3672,0.861,0.861,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ121","w5問21_意識項目21","ssm",-0.04384,0.0531,0.04612,-0.0403,0.3419,0.438,0.07934,0.6169,"undetermined",3428,456,3672,0.861,0.861,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ121","w5問21_意識項目21","ec",-0.00451,0.04091,0.03679,-0.0041,0.9024,0.9966,0.002282,0.02171,"equivalent",3944,884,3672,0.861,0.861,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ121","w5問21_意識項目21","ec_adj",-0.00461,NA,0.0372,-0.0042,0.9013,0.9938,0.002538,0.02221,"equivalent",3944,884,3672,0.861,0.861,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ122","w5問22_意識項目22","naive",0.00453,0.0394,0.03958,0.0042,0.9089,0.9733,0.00496,0.03795,"equivalent",3956,883,3683,1.009,1.009,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ122","w5問22_意識項目22","sm",-0.11858,0.04825,0.04676,-0.1113,0.01121,0.02554,0.6013,0.9683,"affected",3956,531,3683,1.009,1.009,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ122","w5問22_意識項目22","ssm",-0.0948,0.05264,0.05044,-0.0889,0.06016,0.1644,0.4077,0.7598,"undetermined",3437,451,3683,1.009,1.009,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ122","w5問22_意識項目22","ec",-0.02079,0.03966,0.04018,-0.0195,0.6049,0.9966,0.01637,0.04256,"equivalent",3956,883,3683,1.009,1.009,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ122","w5問22_意識項目22","ec_adj",-0.02193,NA,0.03956,-0.0206,0.5793,0.9938,0.01618,0.04046,"equivalent",3956,883,3683,1.009,1.009,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ123","w5問23_意識項目23","naive",0.03863,0.04102,0.0488,0.0353,0.4287,0.8171,0.07305,0.1324,"undetermined",3970,888,3697,0.897,0.897,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ123","w5問23_意識項目23","sm",-0.1195,0.04978,0.04659,-0.1091,0.01032,0.02488,0.5845,0.9683,"affected",3970,536,3697,0.897,0.897,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ123","w5問23_意識項目23","ssm",-0.09647,0.05352,0.05488,-0.0881,0.07878,0.2019,0.4058,0.7598,"undetermined",3445,458,3697,0.897,0.897,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ123","w5問23_意識項目23","ec",0.0035,0.04133,0.05004,0.0032,0.9442,0.9966,0.01702,0.04256,"equivalent",3970,888,3697,0.897,0.897,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ123","w5問23_意識項目23","ec_adj",0.00269,NA,0.04955,0.0025,0.9567,0.9938,0.01551,0.04046,"equivalent",3970,888,3697,0.897,0.897,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ124","w5問24_意識項目24","naive",0.02607,0.04039,0.04234,0.0239,0.5381,0.8171,0.02496,0.06397,"equivalent",3968,880,3691,0.921,0.921,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ124","w5問24_意識項目24","sm",-0.13681,0.04969,0.04373,-0.1254,0.001758,0.0103,0.7369,0.9683,"affected",3968,528,3691,0.921,0.921,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ124","w5問24_意識項目24","ssm",-0.1161,0.05454,0.05135,-0.1064,0.02378,0.09078,0.5543,0.7936,"affected",3447,449,3691,0.921,0.921,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ124","w5問24_意識項目24","ec",-0.00046,0.04063,0.04281,-4e-04,0.9913,0.9966,0.005582,0.02171,"equivalent",3968,880,3691,0.921,0.921,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ124","w5問24_意識項目24","ec_adj",0.00152,NA,0.04327,0.0014,0.9721,0.9938,0.006457,0.02825,"equivalent",3968,880,3691,0.921,0.921,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ125","w5問25_意識項目25","naive",0.02876,0.0393,0.04144,0.0266,0.4877,0.8171,0.02787,0.06423,"equivalent",3977,893,3692,1.029,1.029,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ125","w5問25_意識項目25","sm",-0.0584,0.04865,0.04445,-0.0541,0.1889,0.2347,0.1321,0.9683,"undetermined",3977,541,3692,1.029,1.029,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ125","w5問25_意識項目25","ssm",-0.05192,0.0524,0.04891,-0.0481,0.2884,0.3996,0.1256,0.6169,"undetermined",3451,461,3692,1.029,1.029,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ125","w5問25_意識項目25","ec",0.00042,0.0396,0.04164,4e-04,0.9919,0.9966,0.00488,0.02171,"equivalent",3977,893,3692,1.029,1.029,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ125","w5問25_意識項目25","ec_adj",0.00475,NA,0.0423,0.0044,0.9105,0.9938,0.007313,0.02844,"equivalent",3977,893,3692,1.029,1.029,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ126","w5問26_意識項目26","naive",0.04035,0.0407,0.03662,0.0366,0.2706,0.8138,0.02838,0.06423,"equivalent",3990,898,0,0.943,0.943,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ126","w5問26_意識項目26","sm",-0.05444,0.05033,0.04979,-0.0494,0.2741,0.3038,0.1317,0.9683,"undetermined",3990,538,0,0.943,0.943,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ126","w5問26_意識項目26","ssm",-0.04959,0.05412,0.05498,-0.045,0.3671,0.4528,0.1354,0.6169,"undetermined",3474,459,0,0.943,0.943,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ127","w5問27_意識項目27","naive",0.03966,0.04018,0.04949,0.0362,0.4229,0.8171,0.07887,0.1347,"undetermined",3948,889,0,1.017,1.017,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ127","w5問27_意識項目27","sm",-0.06513,0.04914,0.05112,-0.0594,0.2026,0.2443,0.1923,0.9683,"undetermined",3948,527,0,1.017,1.017,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ127","w5問27_意識項目27","ssm",-0.02316,0.05297,0.05433,-0.0211,0.6699,0.7042,0.05583,0.6169,"undetermined",3432,448,0,1.017,1.017,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ128","w5問28_意識項目28","naive",0.06985,0.04136,0.04485,0.0635,0.1194,0.6168,0.1851,0.2616,"undetermined",3964,877,0,0.895,0.895,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ128","w5問28_意識項目28","sm",-0.04185,0.05181,0.05171,-0.038,0.4183,0.4513,0.09364,0.9683,"undetermined",3964,522,0,0.895,0.895,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ128","w5問28_意識項目28","ssm",-0.01439,0.0559,0.05839,-0.0131,0.8053,0.8053,0.05069,0.6169,"undetermined",3447,446,0,0.895,0.895,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ129","w5問29_意識項目29","naive",0.11459,0.03966,0.04153,0.1062,0.005795,0.04752,0.5642,0.6252,"affected",3964,880,0,1.123,1.123,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ129","w5問29_意識項目29","sm",0.01096,0.05045,0.05314,0.0102,0.8366,0.8366,0.0341,0.9683,"undetermined",3964,525,0,1.123,1.123,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ129","w5問29_意識項目29","ssm",0.02468,0.05363,0.05219,0.0229,0.6363,0.6865,0.05547,0.6169,"undetermined",3443,448,0,1.123,1.123,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ130","w5問30_意識項目30","naive",0.01573,0.04058,0.03977,0.0144,0.6924,0.9093,0.009255,0.03795,"equivalent",3979,887,0,0.878,0.878,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ130","w5問30_意識項目30","sm",-0.10067,0.0499,0.0503,-0.092,0.04535,0.07152,0.4311,0.9683,"affected",3979,531,0,0.878,0.878,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ130","w5問30_意識項目30","ssm",-0.07753,0.05415,0.05487,-0.0709,0.1576,0.2724,0.2807,0.7598,"undetermined",3453,450,0,0.878,0.878,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ131","w5問31_事実項目31","naive",0.01145,0.01802,0.01816,0.0229,0.5283,0.8171,0.319,0.4219,"undetermined",4091,948,4002,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ131","w5問31_事実項目31","sm",0.04537,0.02228,0.02162,0.0907,0.03583,0.06734,0.8797,0.9683,"affected",4091,569,4002,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ131","w5問31_事実項目31","ssm",0.03367,0.02411,0.02088,0.0673,0.1069,0.2208,0.7436,0.8711,"undetermined",3551,486,4002,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ131","w5問31_事実項目31","ec",0.01986,0.01824,0.01953,0.0397,0.3092,0.9966,0.4971,0.5613,"undetermined",4091,948,4002,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ131","w5問31_事実項目31","ec_adj",0.01988,NA,0.01967,0.0398,0.3122,0.9938,0.4975,0.5617,"undetermined",4091,948,4002,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ132","w5問32_事実項目32","naive",-0.01856,0.01804,0.01608,-0.0371,0.2484,0.8138,0.4645,0.529,"undetermined",4079,947,4014,0.882,0.882,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ132","w5問32_事実項目32","sm",0.01365,0.02239,0.02096,0.0273,0.5149,0.5413,0.3809,0.9683,"undetermined",4079,568,4014,0.882,0.882,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ132","w5問32_事実項目32","ssm",0.01655,0.0242,0.0217,0.0331,0.4455,0.5055,0.4369,0.7789,"undetermined",3546,485,4014,0.882,0.882,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ132","w5問32_事実項目32","ec",-0.01321,0.01826,0.01693,-0.0264,0.4352,0.9966,0.3443,0.4017,"undetermined",4079,947,4014,0.882,0.882,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ132","w5問32_事実項目32","ec_adj",-0.01343,NA,0.01674,-0.0269,0.4225,0.9938,0.3473,0.4052,"undetermined",4079,947,4014,0.882,0.882,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ133","w5問33_事実項目33","naive",-0.01335,0.0181,0.0182,-0.0267,0.4632,0.8171,0.3575,0.4442,"undetermined",4081,940,4012,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ133","w5問33_事実項目33","sm",0.02675,0.02247,0.02176,0.0535,0.2188,0.2563,0.6219,0.9683,"undetermined",4081,561,4012,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ133","w5問33_事実項目33","ssm",0.00895,0.02427,0.02341,0.0179,0.7021,0.7196,0.3185,0.7598,"undetermined",3545,481,4012,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ133","w5問33_事実項目33","ec",-0.00816,0.01829,0.01903,-0.0163,0.6679,0.9966,0.267,0.3594,"undetermined",4081,940,4012,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ133","w5問33_事実項目33","ec_adj",-0.0079,NA,0.01919,-0.0158,0.6805,0.9938,0.2643,0.3558,"undetermined",4081,940,4012,0.873,0.873,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ134","w5問34_事実項目34","naive",-0.0143,0.0181,0.01908,-0.0286,0.4535,0.8171,0.3826,0.4613,"undetermined",4053,941,3966,0.869,0.869,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ134","w5問34_事実項目34","sm",0.03066,0.0224,0.02182,0.0613,0.1601,0.2117,0.6873,0.9683,"undetermined",4053,565,3966,0.869,0.869,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ134","w5問34_事実項目34","ssm",0.02544,0.02425,0.02465,0.0509,0.3022,0.3996,0.5873,0.7936,"undetermined",3521,481,3966,0.869,0.869,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ134","w5問34_事実項目34","ec",0.00015,0.01831,0.01827,3e-04,0.9933,0.9966,0.1387,0.211,"undetermined",4053,941,3966,0.869,0.869,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ134","w5問34_事実項目34","ec_adj",0.00037,NA,0.01836,7e-04,0.9841,0.9938,0.1424,0.2167,"undetermined",4053,941,3966,0.869,0.869,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ135","w5問35_事実項目35","naive",-0.01578,0.01809,0.0179,-0.0316,0.3779,0.8171,0.4068,0.4765,"undetermined",4068,941,3985,0.874,0.874,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ135","w5問35_事実項目35","sm",-0.00607,0.02244,0.01889,-0.0121,0.748,0.7666,0.2304,0.9683,"undetermined",4068,566,3985,0.874,0.874,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ135","w5問35_事実項目35","ssm",-0.02485,0.02425,0.0215,-0.0497,0.2478,0.365,0.5892,0.7936,"undetermined",3537,484,3985,0.874,0.874,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ135","w5問35_事実項目35","ec",-0.01138,0.01831,0.01859,-0.0228,0.5403,0.9966,0.3214,0.4017,"undetermined",4068,941,3985,0.874,0.874,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ135","w5問35_事実項目35","ec_adj",-0.01025,NA,0.01903,-0.0205,0.5901,0.9938,0.3042,0.3943,"undetermined",4068,941,3985,0.874,0.874,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ136","w5問36_労働時間36","naive",0.13679,0.24179,0.20169,0.0205,0.4976,0.8171,0.004367,0.03795,"equivalent",4030,930,3907,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ136","w5問36_労働時間36","sm",-0.8424,0.29501,0.25516,-0.1266,0.0009617,0.006578,0.7557,0.9683,"affected",4030,554,3907,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ136","w5問36_労働時間36","ssm",-0.75199,0.31844,0.28341,-0.113,0.007968,0.04667,0.6197,0.7939,"affected",3505,471,3907,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ136","w5問36_労働時間36","ec",-0.05869,0.24133,0.20642,-0.0088,0.7762,0.9966,0.001639,0.02171,"equivalent",4030,930,3907,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ136","w5問36_労働時間36","ec_adj",-0.0458,NA,0.20718,-0.0069,0.825,0.9938,0.001386,0.02221,"equivalent",4030,930,3907,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ137","w5問37_労働時間37","naive",0.26626,0.22984,0.25569,0.0416,0.2977,0.8138,0.07188,0.1324,"undetermined",4033,936,3921,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ137","w5問37_労働時間37","sm",-0.84591,0.28183,0.28887,-0.1322,0.003408,0.0127,0.762,0.9683,"affected",4033,563,3921,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ137","w5問37_労働時間37","ssm",-0.69617,0.30119,0.30921,-0.1088,0.02436,0.09078,0.572,0.7936,"affected",3500,479,3921,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ137","w5問37_労働時間37","ec",0.06861,0.22911,0.25496,0.0107,0.7878,0.9966,0.0125,0.03978,"equivalent",4033,936,3921,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ137","w5問37_労働時間37","ec_adj",0.0681,NA,0.25046,0.0106,0.7857,0.9938,0.0112,0.03563,"equivalent",4033,936,3921,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ138","w5問38_労働時間38","naive",-0.05165,0.23091,0.24756,-0.0081,0.8347,0.9503,0.009022,0.03795,"equivalent",4037,926,3916,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ138","w5問38_労働時間38","sm",-0.93638,0.27954,0.28365,-0.147,0.0009626,0.006578,0.8543,0.9683,"affected",4037,556,3916,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ138","w5問38_労働時間38","ssm",-0.64587,0.29934,0.31654,-0.1014,0.04131,0.121,0.5111,0.7936,"undetermined",3506,472,3916,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ138","w5問38_労働時間38","ec",-0.306,0.23009,0.24206,-0.048,0.2062,0.8018,0.0857,0.1363,"undetermined",4037,926,3916,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ138","w5問38_労働時間38","ec_adj",-0.30031,NA,0.24113,-0.0471,0.213,0.8283,0.08127,0.1293,"undetermined",4037,926,3916,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","A_substantive","DQ139","w5問39_労働時間39","naive",0.08666,0.23353,0.2766,0.0135,0.7541,0.9093,0.02213,0.0605,"equivalent",4046,921,3912,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
